row_id,age,job,marital,education,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,y,y_binary,PreviouslyContacted,HasAnyLoan,BalanceGroup
26824,30,technician,divorced,secondary,4,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26825,50,unemployed,married,secondary,-13,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26826,44,technician,married,secondary,2981,yes,yes,cellular,may,1,101,2,failure,no,0,1,1,Medium
26827,24,self-employed,single,tertiary,91,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
26828,47,blue-collar,divorced,secondary,-4,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
26829,36,technician,married,tertiary,4596,yes,no,cellular,oct,2,175,2,success,yes,1,1,1,Medium
26830,25,admin.,married,secondary,16,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26831,22,student,single,secondary,123,no,no,telephone,may,2,89,7,success,no,0,1,0,Low
26832,58,management,married,tertiary,1517,yes,no,telephone,jul,5,-1,0,unknown,no,0,0,1,Medium
26833,34,blue-collar,married,secondary,332,no,no,cellular,may,2,-1,0,unknown,no,0,0,0,Low
26834,44,management,single,tertiary,617,no,no,telephone,jul,2,-1,0,unknown,no,0,0,0,Low
26835,37,services,married,secondary,358,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
26836,41,technician,married,secondary,10438,yes,no,telephone,jul,4,-1,0,unknown,no,0,0,1,High
26837,32,blue-collar,married,primary,391,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
26838,41,technician,divorced,secondary,611,yes,no,cellular,jul,5,-1,0,unknown,no,0,0,1,Low
26839,25,admin.,single,secondary,53,yes,no,cellular,may,6,-1,0,unknown,no,0,0,1,Low
26840,29,blue-collar,single,tertiary,455,no,no,cellular,oct,4,148,3,success,yes,1,1,0,Low
26841,53,blue-collar,married,secondary,1777,yes,no,cellular,nov,5,154,1,failure,yes,1,1,1,Medium
26842,29,unemployed,married,tertiary,53,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Low
26843,57,retired,married,tertiary,1029,no,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
26844,38,entrepreneur,married,secondary,0,yes,yes,cellular,nov,1,-1,0,unknown,no,0,0,1,Negative
26845,41,management,married,tertiary,2676,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Medium
26846,44,entrepreneur,married,secondary,320,yes,yes,cellular,feb,3,234,2,other,no,0,1,1,Low
26847,35,technician,divorced,tertiary,20,yes,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
26848,42,blue-collar,divorced,secondary,1450,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,Medium
26849,35,unemployed,divorced,tertiary,8903,yes,no,cellular,nov,6,-1,0,unknown,no,0,0,1,High
26850,33,management,married,tertiary,1323,no,no,cellular,sep,2,106,1,success,no,0,1,0,Medium
26851,52,technician,married,secondary,2079,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Medium
26852,31,technician,single,secondary,55,no,no,unknown,may,1,-1,0,unknown,no,0,0,0,Low
26853,31,blue-collar,married,secondary,-112,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Negative
26854,29,student,single,secondary,1854,no,no,telephone,may,3,-1,0,unknown,no,0,0,0,Medium
26855,30,technician,single,secondary,1572,yes,yes,unknown,may,3,-1,0,unknown,no,0,0,1,Medium
26856,39,blue-collar,married,primary,3503,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
26857,30,services,married,secondary,78,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
26858,51,technician,married,tertiary,87,no,no,cellular,aug,7,-1,0,unknown,no,0,0,0,Low
26859,60,admin.,married,unknown,478,no,no,cellular,sep,8,-1,0,unknown,no,0,0,0,Low
26860,59,management,married,primary,0,yes,no,telephone,may,3,-1,0,unknown,no,0,0,1,Negative
26861,50,blue-collar,married,secondary,37,yes,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
26862,52,admin.,married,primary,813,no,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
26863,27,management,single,tertiary,321,yes,no,cellular,may,2,307,1,other,no,0,1,1,Low
26864,39,blue-collar,married,primary,-119,no,no,unknown,jun,6,-1,0,unknown,no,0,0,0,Negative
26865,30,blue-collar,single,secondary,1224,yes,no,cellular,apr,2,-1,0,unknown,no,0,0,1,Medium
26866,29,services,married,primary,549,yes,no,cellular,feb,1,245,2,failure,no,0,1,1,Low
26867,57,housemaid,married,primary,625,no,yes,unknown,jun,1,-1,0,unknown,yes,1,0,1,Low
26868,46,admin.,divorced,secondary,2232,no,no,cellular,feb,1,-1,0,unknown,yes,1,0,0,Medium
26869,39,technician,single,secondary,1820,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Medium
26870,25,technician,single,secondary,102,no,yes,cellular,jul,2,-1,0,unknown,yes,1,0,1,Low
26871,47,blue-collar,married,tertiary,1707,no,no,cellular,aug,7,-1,0,unknown,no,0,0,0,Medium
26872,39,technician,married,tertiary,99,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
26873,59,admin.,married,secondary,2145,no,no,telephone,nov,2,-1,0,unknown,no,0,0,0,Medium
26874,31,management,single,tertiary,1761,yes,no,telephone,jul,3,440,3,failure,yes,1,1,1,Medium
26875,43,blue-collar,married,secondary,167,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26876,47,services,married,primary,1496,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
26877,36,management,single,secondary,532,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
26878,49,services,single,secondary,3061,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
26879,49,services,married,secondary,-33,yes,no,unknown,jun,13,-1,0,unknown,no,0,0,1,Negative
26880,43,unemployed,married,secondary,1943,yes,no,cellular,apr,2,136,2,failure,no,0,1,1,Medium
26881,53,blue-collar,married,primary,256,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
26882,47,services,single,unknown,1784,no,no,cellular,oct,2,-1,0,unknown,yes,1,0,0,Medium
26883,45,technician,married,secondary,1971,yes,no,cellular,nov,3,-1,0,unknown,no,0,0,1,Medium
26884,44,technician,married,secondary,2575,yes,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
26885,50,management,divorced,tertiary,-398,yes,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
26886,26,technician,married,tertiary,233,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
26887,51,admin.,divorced,secondary,-338,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Negative
26888,32,blue-collar,single,secondary,1342,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
26889,57,technician,married,unknown,345,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26890,40,services,divorced,primary,4,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
26891,34,housemaid,married,secondary,390,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
26892,23,admin.,single,secondary,290,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
26893,36,technician,married,tertiary,844,yes,yes,cellular,oct,1,-1,0,unknown,no,0,0,1,Low
26894,31,blue-collar,married,primary,1644,no,no,cellular,jun,3,-1,0,unknown,no,0,0,0,Medium
26895,33,blue-collar,married,primary,-3,yes,no,telephone,apr,2,-1,0,unknown,no,0,0,1,Negative
26896,46,blue-collar,married,secondary,572,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Low
26897,31,entrepreneur,single,tertiary,95,no,no,cellular,aug,5,-1,0,unknown,no,0,0,0,Low
26898,32,technician,single,secondary,-114,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
26899,56,entrepreneur,married,tertiary,8741,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,High
26900,35,management,married,tertiary,22569,yes,no,cellular,nov,4,-1,0,unknown,no,0,0,1,High
26901,28,entrepreneur,single,tertiary,283,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
26902,50,blue-collar,single,secondary,-111,yes,no,cellular,feb,11,-1,0,unknown,no,0,0,1,Negative
26903,59,services,divorced,secondary,0,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26904,29,admin.,single,secondary,891,yes,no,cellular,may,2,352,1,failure,no,0,1,1,Low
26905,49,management,married,tertiary,5887,no,no,cellular,jun,3,293,2,failure,yes,1,1,0,High
26906,54,management,divorced,tertiary,3222,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Medium
26907,37,services,divorced,primary,260,yes,no,cellular,apr,2,-1,0,unknown,no,0,0,1,Low
26908,57,management,married,primary,2911,yes,yes,telephone,may,2,-1,0,unknown,no,0,0,1,Medium
26909,29,blue-collar,married,primary,787,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
26910,48,admin.,single,secondary,1150,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
26911,31,technician,divorced,secondary,10787,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,High
26912,35,technician,single,secondary,79,yes,no,cellular,aug,16,-1,0,unknown,no,0,0,1,Low
26913,24,blue-collar,single,secondary,5482,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,High
26914,35,blue-collar,married,primary,1033,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Medium
26915,35,management,married,tertiary,1485,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Medium
26916,75,retired,divorced,primary,46,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Low
26917,28,technician,single,secondary,-125,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Negative
26918,41,blue-collar,married,unknown,665,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
26919,27,student,single,secondary,162,no,no,telephone,apr,1,-1,0,unknown,no,0,0,0,Low
26920,28,management,single,tertiary,4013,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Medium
26921,34,management,single,tertiary,2205,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Medium
26922,26,admin.,single,secondary,766,no,no,cellular,oct,2,-1,0,unknown,yes,1,0,0,Low
26923,27,student,single,tertiary,39,no,no,cellular,may,1,258,10,other,yes,1,1,0,Low
26924,27,admin.,married,secondary,249,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
26925,29,management,married,tertiary,103,yes,no,cellular,apr,1,336,2,failure,no,0,1,1,Low
26926,31,management,married,tertiary,1720,yes,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
26927,36,blue-collar,married,primary,250,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26928,52,unemployed,married,secondary,94,no,no,cellular,feb,1,92,13,success,yes,1,1,0,Low
26929,39,housemaid,divorced,primary,239,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
26930,50,management,married,tertiary,2488,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
26931,54,management,married,tertiary,384,yes,no,cellular,may,7,-1,0,unknown,no,0,0,1,Low
26932,46,management,married,tertiary,1285,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
26933,35,unknown,divorced,primary,3888,no,no,unknown,may,5,-1,0,unknown,no,0,0,0,Medium
26934,27,management,single,secondary,843,no,no,cellular,jan,1,-1,0,unknown,yes,1,0,0,Low
26935,45,self-employed,married,secondary,706,no,no,cellular,apr,2,176,1,success,no,0,1,0,Low
26936,58,admin.,married,secondary,451,no,no,cellular,aug,5,-1,0,unknown,no,0,0,0,Low
26937,55,self-employed,married,tertiary,0,no,no,cellular,nov,3,-1,0,unknown,no,0,0,0,Negative
26938,37,admin.,single,secondary,16,no,no,cellular,may,5,336,2,failure,no,0,1,0,Low
26939,57,technician,married,secondary,6362,yes,yes,cellular,nov,1,-1,0,unknown,no,0,0,1,High
26940,34,services,single,secondary,3080,no,no,cellular,jan,1,-1,0,unknown,no,0,0,0,Medium
26941,38,housemaid,married,secondary,1372,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
26942,38,technician,married,secondary,994,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
26943,55,technician,divorced,tertiary,2298,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
26944,33,admin.,married,tertiary,585,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Low
26945,38,admin.,married,secondary,1852,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Medium
26946,36,management,married,tertiary,2823,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Medium
26947,26,blue-collar,married,primary,399,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
26948,56,blue-collar,married,primary,2163,no,no,telephone,jul,3,-1,0,unknown,no,0,0,0,Medium
26949,30,technician,single,tertiary,-111,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Negative
26950,34,technician,married,secondary,46,yes,yes,unknown,jul,1,-1,0,unknown,no,0,0,1,Low
26951,30,technician,single,tertiary,1646,no,no,cellular,oct,3,98,6,other,no,0,1,0,Medium
26952,32,management,single,tertiary,2983,yes,no,cellular,oct,1,102,1,failure,no,0,1,1,Medium
26953,40,self-employed,married,primary,92,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26954,50,management,married,tertiary,2570,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,Medium
26955,34,self-employed,married,secondary,1813,no,no,cellular,may,5,-1,0,unknown,no,0,0,0,Medium
26956,30,management,single,tertiary,617,no,no,cellular,feb,2,-1,0,unknown,yes,1,0,0,Low
26957,65,retired,married,primary,343,no,no,telephone,feb,2,-1,0,unknown,no,0,0,0,Low
26958,36,management,married,tertiary,203,no,no,cellular,jul,3,179,2,success,yes,1,1,0,Low
26959,60,housemaid,divorced,secondary,2063,no,no,cellular,aug,5,86,3,failure,no,0,1,0,Medium
26960,31,services,single,secondary,900,yes,no,cellular,apr,2,140,6,failure,no,0,1,1,Low
26961,41,blue-collar,married,secondary,0,yes,no,cellular,apr,2,-1,0,unknown,no,0,0,1,Negative
26962,60,technician,married,secondary,316,no,no,cellular,may,2,263,4,failure,yes,1,1,0,Low
26963,30,management,single,tertiary,4896,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,Medium
26964,59,retired,married,secondary,19,no,yes,cellular,aug,3,-1,0,unknown,no,0,0,1,Low
26965,28,blue-collar,single,secondary,-197,yes,no,unknown,may,2,-1,0,unknown,yes,1,0,1,Negative
26966,44,blue-collar,married,secondary,294,yes,no,cellular,feb,1,259,2,failure,no,0,1,1,Low
26967,50,housemaid,married,tertiary,5260,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,High
26968,51,admin.,married,unknown,-12,no,no,cellular,aug,7,-1,0,unknown,no,0,0,0,Negative
26969,30,management,single,tertiary,3384,no,no,cellular,jun,2,-1,0,unknown,yes,1,0,0,Medium
26970,57,technician,married,secondary,0,no,no,cellular,aug,6,-1,0,unknown,no,0,0,0,Negative
26971,54,technician,married,secondary,89,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
26972,46,admin.,divorced,secondary,1342,yes,no,cellular,feb,1,-1,0,unknown,no,0,0,1,Medium
26973,42,unemployed,single,secondary,2613,yes,no,cellular,jul,6,-1,0,unknown,no,0,0,1,Medium
26974,57,blue-collar,married,primary,137,no,yes,telephone,jul,7,-1,0,unknown,no,0,0,1,Low
26975,43,management,divorced,tertiary,-166,yes,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Negative
26976,27,technician,married,secondary,0,yes,no,cellular,jul,8,-1,0,unknown,no,0,0,1,Negative
26977,34,management,married,tertiary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
26978,47,admin.,divorced,secondary,95,yes,yes,telephone,jan,3,-1,0,unknown,no,0,0,1,Low
26979,35,technician,married,secondary,-67,yes,no,cellular,jul,6,-1,0,unknown,no,0,0,1,Negative
26980,38,blue-collar,single,secondary,0,no,no,unknown,oct,1,-1,0,unknown,no,0,0,0,Negative
26981,51,management,single,tertiary,102127,no,no,cellular,jun,1,-1,0,unknown,no,0,0,0,High
26982,34,housemaid,married,secondary,1969,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Medium
26983,48,services,married,secondary,2739,no,no,telephone,jul,4,-1,0,unknown,no,0,0,0,Medium
26984,39,services,married,secondary,3870,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Medium
26985,32,technician,married,tertiary,240,yes,yes,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
26986,28,blue-collar,single,secondary,2528,yes,no,cellular,may,8,-1,0,unknown,no,0,0,1,Medium
26987,37,blue-collar,single,secondary,3764,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
26988,39,blue-collar,married,secondary,327,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26989,36,blue-collar,married,secondary,-185,yes,no,cellular,may,2,350,2,failure,no,0,1,1,Negative
26990,45,technician,married,secondary,2020,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
26991,41,management,divorced,tertiary,107,yes,no,cellular,jul,17,-1,0,unknown,no,0,0,1,Low
26992,36,services,single,primary,183,no,no,unknown,jun,5,-1,0,unknown,no,0,0,0,Low
26993,53,management,divorced,tertiary,0,no,no,unknown,may,2,-1,0,unknown,no,0,0,0,Negative
26994,37,unemployed,single,tertiary,1291,no,no,cellular,aug,1,97,2,success,yes,1,1,0,Medium
26995,59,technician,divorced,secondary,330,no,no,cellular,aug,5,-1,0,unknown,no,0,0,0,Low
26996,32,blue-collar,single,primary,1426,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Medium
26997,40,entrepreneur,married,secondary,1349,no,no,cellular,nov,3,-1,0,unknown,no,0,0,0,Medium
26998,33,management,married,tertiary,1808,yes,no,unknown,jun,4,-1,0,unknown,no,0,0,1,Medium
26999,39,blue-collar,married,secondary,1254,yes,no,cellular,may,1,353,5,other,no,0,1,1,Medium
27000,40,admin.,married,secondary,2,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
27001,31,management,married,tertiary,0,yes,yes,cellular,jul,8,-1,0,unknown,yes,1,0,1,Negative
27002,54,technician,divorced,secondary,1114,yes,no,cellular,jan,1,-1,0,unknown,no,0,0,1,Medium
27003,44,services,divorced,secondary,0,yes,no,unknown,jun,5,-1,0,unknown,no,0,0,1,Negative
27004,40,blue-collar,divorced,primary,4168,yes,no,cellular,jan,1,223,3,failure,no,0,1,1,Medium
27005,26,blue-collar,married,secondary,818,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Low
27006,25,technician,married,tertiary,400,no,no,cellular,apr,1,-1,0,unknown,no,0,0,0,Low
27007,37,blue-collar,married,primary,1322,yes,no,cellular,nov,8,185,1,other,no,0,1,1,Medium
27008,58,blue-collar,divorced,primary,820,yes,no,cellular,jul,4,-1,0,unknown,no,0,0,1,Low
27009,55,blue-collar,married,secondary,67,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Low
27010,34,technician,married,secondary,0,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Negative
27011,48,services,married,secondary,651,no,yes,cellular,jan,1,196,2,failure,no,0,1,1,Low
27012,45,management,married,tertiary,385,no,yes,cellular,jul,16,-1,0,unknown,no,0,0,1,Low
27013,27,technician,single,secondary,78,yes,yes,cellular,may,2,-1,0,unknown,no,0,0,1,Low
27014,34,admin.,married,tertiary,0,no,no,cellular,jan,2,-1,0,unknown,yes,1,0,0,Negative
27015,32,blue-collar,married,secondary,944,no,no,cellular,may,2,362,1,other,no,0,1,0,Low
27016,26,blue-collar,single,secondary,401,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
27017,49,management,divorced,tertiary,10,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
27018,28,blue-collar,married,primary,420,no,yes,telephone,jul,3,-1,0,unknown,no,0,0,1,Low
27019,32,management,married,tertiary,644,yes,yes,unknown,may,2,-1,0,unknown,no,0,0,1,Low
27020,20,blue-collar,single,secondary,129,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
27021,36,services,married,secondary,2153,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Medium
27022,44,entrepreneur,married,secondary,2878,yes,no,telephone,nov,3,-1,0,unknown,no,0,0,1,Medium
27023,41,management,married,tertiary,49,yes,no,cellular,jul,5,-1,0,unknown,no,0,0,1,Low
27024,41,blue-collar,married,secondary,4910,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Medium
27025,32,technician,single,tertiary,1527,yes,no,cellular,feb,1,92,3,failure,no,0,1,1,Medium
27026,48,blue-collar,married,secondary,264,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,Low
27027,38,management,divorced,tertiary,5455,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,High
27028,73,retired,married,tertiary,448,no,no,cellular,jun,1,90,1,success,no,0,1,0,Low
27029,33,technician,single,tertiary,99,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
27030,46,blue-collar,married,secondary,2836,yes,no,cellular,may,7,358,7,other,no,0,1,1,Medium
27031,35,management,married,tertiary,1473,yes,yes,cellular,apr,3,-1,0,unknown,no,0,0,1,Medium
27032,50,blue-collar,married,primary,42,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,Low
27033,55,retired,married,primary,16432,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,High
27034,33,services,married,secondary,0,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Negative
27035,35,entrepreneur,married,tertiary,542,yes,yes,unknown,may,5,-1,0,unknown,no,0,0,1,Low
27036,30,management,divorced,tertiary,106,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
27037,30,blue-collar,married,secondary,578,yes,yes,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
27038,40,entrepreneur,married,tertiary,2644,yes,no,cellular,apr,1,133,3,failure,no,0,1,1,Medium
27039,31,technician,married,secondary,251,no,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
27040,32,technician,single,secondary,230,yes,no,cellular,aug,8,-1,0,unknown,no,0,0,1,Low
27041,46,entrepreneur,married,unknown,242,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
27042,30,unemployed,single,tertiary,1622,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,Medium
27043,34,blue-collar,married,secondary,80,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
27044,32,blue-collar,married,secondary,489,yes,no,cellular,may,2,349,4,failure,no,0,1,1,Low
27045,63,admin.,married,secondary,0,yes,no,cellular,aug,5,-1,0,unknown,yes,1,0,1,Negative
27046,55,technician,married,secondary,741,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
27047,38,management,married,tertiary,0,yes,no,telephone,nov,2,-1,0,unknown,no,0,0,1,Negative
27048,57,blue-collar,married,primary,1075,no,no,cellular,aug,6,-1,0,unknown,no,0,0,0,Medium
27049,58,technician,married,secondary,0,yes,no,cellular,feb,1,205,1,failure,no,0,1,1,Negative
